REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,2.7891294783999996,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.3799728761,22.8134993477
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8536723491,
2OXOADPTm,,
34DHOXPEGOX,1.04434482,0.0048940865
34DHOXPEGt,,
34DHPHAMT,0.0006651305000000001,
34DHPHEt,,
34DHPLACOX,0.0076748373,
34DHPLACOX_NADP_,0.0079429548,0.0068336544999999995
34DHXMANDACOX,0.007625321700000001,
34DHXMANDACOX_NADP_,0.007866557199999999,0.0067352535
34HPLFM,,
34HPPOR,5.9360699999999996e-05,
35CGMPtn,,
3AIBTm,0.1964587411,0.0014017103
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0008045571,
3HAO,0.0100485657,
3HBCDm,0.0005505364,0.00046787959999999997
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,5.752e-07,
3HPCOAHYD,0.0138393729,
3HPPD,,
3HXKYNDCL,0.0001159857,
3HXKYNOXDA,0.00027639930000000003,
3M4HDXPAC,0.0076748373,0.0095324835
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0076748373,
3MOX4HOXPGALDOX_NADP_,0.0112371203,0.0095410317
3MOXTYROX,0.00027639930000000003,
3NTD7l,0.0257970112,
3SALAASPm,,
3SALACBOXL,0.0025815142,
3SALAOX,,
3SALATAi,4.7614529682999995,
3SALATAim,3.1374182132,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.00027639930000000003,
41R2A1H12BOOX,0.00027639930000000003,
42A12BOOX,0.00044512349999999997,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0004242975,
4HOXPACDOX_NADP_,0.0112371203,0.0097478424
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.027645307200000004,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,8.3987e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.65607e-05,
5HOXINDACTOXm,0.0157524077,
5HOXINOXDA,0.0018718466000000001,
5HTRPDOX,0.00031415400000000003,
5HTRPVESSEC,,
5HXKYNDCL,8.4547e-06,
5HXKYNOXDA,0.00027639930000000003,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.007935671,
A_MANASEly,0.1149500352,
A4GALTc,1.96371e-05,
A4GALTg,5.91289e-05,
A4GNT1g,1.6099e-06,
A4GNT2g,,
AACTOOR,8.55689e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0764716871,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0014017103,0.1964587411
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.10181366720000001,0.0072477526
ACACT1rm,0.0030759688,
ACACT1x,0.0003276452,
ACACt2m,,
ACACT4p,0.004144145399999999,
ACACT5p,0.004144145399999999,
ACACT6p,0.004144145399999999,
ACACT7p,0.004144145399999999,
ACACT8p,0.004144145399999999,
ACACT9p,0.004144145399999999,
ACACtx,,
ACALDtm,,
