REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,74.92193520939999,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.360405923,17.5029892879
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.47150375450000004,
2OXOADPTm,,
34DHOXPEGOX,4.2441599395,0.0198892985
34DHOXPEGt,,
34DHPHAMT,0.0024779777,
34DHPHEt,,
34DHPLACOX,0.0501876593,
34DHPLACOX_NADP_,0.0692676201,0.0595938164
34DHXMANDACOX,0.0334489564,
34DHXMANDACOX_NADP_,0.025317182999999997,0.021676273399999998
34HPLFM,,
34HPPOR,3.4488e-06,
35CGMPtn,,
3AIBTm,0.0837750016,0.0005977249
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00034715,
3HAO,0.0007698004,
3HBCDm,0.0260712585,0.022156951499999997
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,4.23e-08,
3HPCOAHYD,0.028725174300000003,
3HPPD,,
3HXKYNDCL,8.536699999999999e-06,
3HXKYNOXDA,0.269975082,
3M4HDXPAC,0.0501876593,0.062335267199999995
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0501876593,
3MOX4HOXPGALDOX_NADP_,0.0734823087,0.0623911658
3MOXTYROX,0.269975082,
3NTD7l,0.023619616800000003,
3SALAASPm,,
3SALACBOXL,0.0078618061,
3SALAOX,,
3SALATAi,18.1593434775,
3SALATAim,15.8994057125,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.269975082,
41R2A1H12BOOX,0.269975082,
42A12BOOX,0.2289565742,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.00656978,
4HOXPACDOX_NADP_,0.0734823087,0.0637435519
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0433836596,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7569e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,6.182e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,9.92e-08,
5HOXINDACTOXm,0.08503360210000001,
5HOXINOXDA,1.8283402603,
5HTRPDOX,0.0051241766,
5HTRPVESSEC,,
5HXKYNDCL,6.223e-07,
5HXKYNOXDA,0.269975082,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0115002104,
A_MANASEly,0.11503271300000001,
A4GALTc,2.17476e-05,
A4GALTg,6.54836e-05,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.0066970954,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0013902518,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0005977249,0.0837750016
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.06176670769999999,0.0043969521000000004
ACACT1rm,0.0021575145000000003,
ACACT1x,0.0002777613,
ACACt2m,,
ACACT4p,0.0162932798,
ACACT5p,0.0162932798,
ACACT6p,0.0162932798,
ACACT7p,0.0162932798,
ACACT8p,0.0162932798,
ACACT9p,0.0162932798,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,4.1603e-06,
