REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,8.6735781778,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.3830403989,12.4122893275
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6192862125999999,
2OXOADPTm,,
34DHOXPEGOX,3.9992305054000004,0.018741492
34DHOXPEGt,,
34DHPHAMT,0.0032233919000000002,
34DHPHEt,,
34DHPLACOX,0.0080291184,
34DHPLACOX_NADP_,0.0077468984,0.0066649791
34DHXMANDACOX,0.0080050755,
34DHXMANDACOX_NADP_,0.007582069499999999,0.0064916784
34HPLFM,,
34HPPOR,0.0210232717,
35CGMPtn,,
3AIBTm,0.22543206289999998,0.0016084316
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.000317036,
3HAO,0.0355381304,
3HBCDm,0.013921221299999998,0.011831106000000001
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,6.00604e-05,
3HPCOAHYD,0.013661435800000002,
3HPPD,,
3HXKYNDCL,0.0121102695,
3HXKYNOXDA,0.060971871100000005,
3M4HDXPAC,0.0080291184,0.0099725161
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0080291184,
3MOX4HOXPGALDOX_NADP_,0.0117558412,0.0099814588
3MOXTYROX,0.060971871100000005,
3NTD7l,0.7685884767,
3SALAASPm,,
3SALACBOXL,0.0011428117,
3SALAOX,,
3SALATAi,43.8973276788,
3SALATAim,4.205603733999999,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.060971871100000005,
41R2A1H12BOOX,0.060971871100000005,
42A12BOOX,0.051067465599999994,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0163451919,
4HOXPACDOX_NADP_,0.0117558412,0.0101978162
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.1180353851,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,0.00014188190000000001,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0008769279,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,0.0001411861,
5HOXINDACTOXm,0.2425875143,
5HOXINOXDA,0.4129170955,
5HTRPDOX,1.63262e-05,
5HTRPVESSEC,,
5HXKYNDCL,0.0008827656,
5HXKYNOXDA,0.060971871100000005,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.005418477099999999,
A_MANASEly,0.313212234,
A4GALTc,1.53431e-05,
A4GALTg,4.61992e-05,
A4GNT1g,5.49e-08,
A4GNT2g,,
AACTOOR,0.0008066196,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,1.127e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0016084316,0.22543206289999998
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.31964832719999997,0.0227546267
ACACT1rm,0.0087272901,
ACACT1x,0.0024602954,
ACACt2m,,
ACACT4p,0.0345129588,
ACACT5p,0.0345129588,
ACACT6p,0.0345129588,
ACACT7p,0.0345129588,
ACACT8p,0.0345129588,
ACACT9p,0.0345129588,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
