REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,14.9102950403,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.7100872104000002,19.324337056199997
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8898102346,
2OXOADPTm,,
34DHOXPEGOX,1.3085453573999999,0.0061322028
34DHOXPEGt,,
34DHPHAMT,0.0005043274,
34DHPHEt,,
34DHPLACOX,0.1041075212,
34DHPLACOX_NADP_,0.142866676,0.1229141472
34DHXMANDACOX,0.0170142475,
34DHXMANDACOX_NADP_,0.1428534199,0.1223094129
34HPLFM,,
34HPPOR,4.7407e-06,
35CGMPtn,,
3AIBTm,1.35008146,0.0096326742
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0011511556,
3HAO,0.0022876581,
3HBCDm,0.0140901742,0.0119746926
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,6.8000000000000005e-09,
3HPCOAHYD,0.0096264562,
3HPPD,,
3HXKYNDCL,1.3655e-06,
3HXKYNOXDA,0.0375080645,
3M4HDXPAC,0.1041075212,0.1293060932
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.1041075212,
3MOX4HOXPGALDOX_NADP_,0.1524291253,0.1294220473
3MOXTYROX,0.0375080645,
3NTD7l,0.0862326101,
3SALAASPm,,
3SALACBOXL,0.0016432980999999999,
3SALAOX,,
3SALATAi,13.599623647,
3SALATAim,8.0556328389,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0375080645,
41R2A1H12BOOX,0.0375080645,
42A12BOOX,0.0321589866,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0021836363,
4HOXPACDOX_NADP_,0.1524291253,0.1322273897
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.040894154,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,9.89e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.9995e-06,
5HOXINDACTOXm,0.0661972641,
5HOXINOXDA,0.2540141998,
5HTRPDOX,1.31726e-05,
5HTRPVESSEC,,
5HXKYNDCL,9.95e-08,
5HXKYNOXDA,0.0375080645,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0050236415,
A_MANASEly,0.18238517210000002,
A4GALTc,0.0001595834,
A4GALTg,0.00048051809999999996,
A4GNT1g,1.041e-07,
A4GNT2g,,
AACTOOR,0.0013750555,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0069218079,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0096326742,1.35008146
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1620811501,0.0115379802
ACACT1rm,0.0049958162,
ACACT1x,0.000139796,
ACACt2m,,
ACACT4p,0.0114062105,
ACACT5p,0.0114062105,
ACACT6p,0.0114062105,
ACACT7p,0.0114062105,
ACACT8p,0.0114062105,
ACACT9p,0.0114062105,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.9451399999999997e-05,
ACCOAgt,,
