REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,7.4099233327,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,9.894009411,51.5338755803
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.974969603,
2OXOADPTm,,
34DHOXPEGOX,1.9711919880000002,0.009237546800000001
34DHOXPEGt,,
34DHPHAMT,0.0010484489,
34DHPHEt,,
34DHPLACOX,0.0159527574,
34DHPLACOX_NADP_,0.0108285747,0.0093162735
34DHXMANDACOX,0.0135365081,
34DHXMANDACOX_NADP_,0.0107116695,0.0091712051
34HPLFM,,
34HPPOR,3.7504e-06,
35CGMPtn,,
3AIBTm,0.1376144201,0.0009818628999999999
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0012675782000000002,
3HAO,0.0027214868,
3HBCDm,0.00072332,0.0006147216
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.2957e-06,
3HPCOAHYD,0.0047456317999999996,
3HPPD,,
3HXKYNDCL,0.0006645278999999999,
3HXKYNOXDA,0.0017348176,
3M4HDXPAC,0.0159527574,0.0198140222
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0159527574,
3MOX4HOXPGALDOX_NADP_,0.0233572448,0.0198317902
3MOXTYROX,0.0017348176,
3NTD7l,0.1309879742,
3SALAASPm,,
3SALACBOXL,0.0001590231,
3SALAOX,,
3SALATAi,17.5843986559,
3SALATAim,7.412469185,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0017348176,
41R2A1H12BOOX,0.0017348176,
42A12BOOX,0.0020094891,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0016146801,
4HOXPACDOX_NADP_,0.0233572448,0.0202616626
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.014567515,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.81197e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,6.7392e-06,
5HOXINDACTOXm,0.036631826400000005,
5HOXINOXDA,0.011748628200000001,
5HTRPDOX,0.0207597546,
5HTRPVESSEC,,
5HXKYNDCL,4.8440100000000004e-05,
5HXKYNOXDA,0.0017348176,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0025616582999999997,
A_MANASEly,0.3453110656,
A4GALTc,0.0008391022000000001,
A4GALTg,0.0025266029,
A4GNT1g,1.409e-07,
A4GNT2g,,
AACTOOR,0.0006871508,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.00015099649999999998,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0009818628999999999,0.1376144201
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.0633132402,0.0045070442
ACACT1rm,0.0019389184,
ACACT1x,0.0001626854,
ACACt2m,,
ACACT4p,0.0045896117,
ACACT5p,0.0045896117,
ACACT6p,0.0045896117,
ACACT7p,0.0045896117,
ACACT8p,0.0045896117,
ACACT9p,0.0045896117,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
