REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,25.788618992600004,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.5012234589,23.4450443755
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6671034285,
2OXOADPTm,,
34DHOXPEGOX,1.5107815334,0.007079937
34DHOXPEGt,,
34DHPHAMT,0.0031575047999999996,
34DHPHEt,,
34DHPLACOX,0.2828980787,
34DHPLACOX_NADP_,0.3244461231,0.2791345027
34DHXMANDACOX,0.2711054009,
34DHXMANDACOX_NADP_,0.323978428,0.27738650800000003
34HPLFM,,
34HPPOR,2.28687e-05,
35CGMPtn,,
3AIBTm,0.2457344435,0.0017532867000000002
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00040872900000000004,
3HAO,0.0017756463,
3HBCDm,0.0050338144,0.0042780436
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,2.6e-09,
3HPCOAHYD,0.0239050585,
3HPPD,,
3HXKYNDCL,5.207e-07,
3HXKYNOXDA,0.07454536190000001,
3M4HDXPAC,0.2828980787,0.3513717831
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.2828980787,
3MOX4HOXPGALDOX_NADP_,0.4142054888,0.3516868725
3MOXTYROX,0.07454536190000001,
3NTD7l,0.07604182429999999,
3SALAASPm,,
3SALACBOXL,0.0002786677,
3SALAOX,,
3SALATAi,20.134379379000002,
3SALATAim,14.1885623931,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.07454536190000001,
41R2A1H12BOOX,0.07454536190000001,
42A12BOOX,0.0636156514,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0279168934,
4HOXPACDOX_NADP_,0.4142054888,0.35931001020000003
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0173432444,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7616e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,3.77e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.1289000000000001e-06,
5HOXINDACTOXm,0.12192691900000001,
5HOXINOXDA,0.5048402447,
5HTRPDOX,7.594890000000001e-05,
5HTRPVESSEC,,
5HXKYNDCL,3.7999999999999996e-08,
5HXKYNOXDA,0.07454536190000001,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0015561484,
A_MANASEly,0.22311744719999999,
A4GALTc,0.0004890376,
A4GALTg,0.0014725308,
A4GNT1g,6.2e-08,
A4GNT2g,,
AACTOOR,0.0024035238,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0003387421,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0017532867000000002,0.2457344435
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1707853493,0.012157601100000002
ACACT1rm,0.0042965513,
ACACT1x,0.0003619349,
ACACt2m,,
ACACT4p,0.0255048644,
ACACT5p,0.0255048644,
ACACT6p,0.0255048644,
ACACT7p,0.0255048644,
ACACT8p,0.0255048644,
ACACT9p,0.0255048644,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
