REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,6.4224712084,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,20.7278936155,107.9631771361
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.9091998456999999,
2OXOADPTm,,
34DHOXPEGOX,2.2264934558,0.0104339595
34DHOXPEGt,,
34DHPHAMT,0.000501324,
34DHPHEt,,
34DHPLACOX,0.0433744899,
34DHPLACOX_NADP_,0.0501270854,0.043126417800000004
34DHXMANDACOX,0.043327042,
34DHXMANDACOX_NADP_,0.0500933331,0.0428893209
34HPLFM,,
34HPPOR,8.54338e-05,
35CGMPtn,,
3AIBTm,0.09480591740000001,0.0006764291999999999
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.001219333,
3HAO,0.0360623229,
3HBCDm,0.0135601315,0.011524229799999999
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,0.0001950954,
3HPCOAHYD,0.024590873500000002,
3HPPD,,
3HXKYNDCL,0.0393380071,
3HXKYNOXDA,0.3874353915,
3M4HDXPAC,0.0433744899,0.0538730129
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0433744899,
3MOX4HOXPGALDOX_NADP_,0.0635068003,0.053921323099999995
3MOXTYROX,0.3874353915,
3NTD7l,0.27346826879999997,
3SALAASPm,,
3SALACBOXL,0.0007287897,
3SALAOX,,
3SALATAi,47.8947773068,
3SALATAim,4.0027929256,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.3874353915,
41R2A1H12BOOX,0.3874353915,
42A12BOOX,0.3207167944,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0037172426,
4HOXPACDOX_NADP_,0.0635068003,0.0550901175
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0842019465,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0028485409000000004,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,0.0002513305,
5HOXINDACTOXm,0.15127659429999998,
5HOXINOXDA,2.6238114988,
5HTRPDOX,0.0045262338000000004,
5HTRPVESSEC,,
5HXKYNDCL,0.0028675034999999997,
5HXKYNOXDA,0.3874353915,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0047557802,
A_MANASEly,0.2882625781,
A4GALTc,0.0002489918,
A4GALTg,0.000749734,
A4GNT1g,1.4855000000000002e-06,
A4GNT2g,,
AACTOOR,0.0005920164,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0002574449,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0006764291999999999,0.09480591740000001
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.4997939974,0.0355785558
ACACT1rm,0.010799461699999999,
ACACT1x,8.606040000000001e-05,
ACACt2m,,
ACACT4p,0.006750916700000001,
ACACT5p,0.006750916700000001,
ACACT6p,0.006750916700000001,
ACACT7p,0.006750916700000001,
ACACT8p,0.006750916700000001,
ACACT9p,0.006750916700000001,
ACACtx,,
ACALDtm,,
ACALDtr,,
