REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.45275010920000003,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.6808414992,13.9634142774
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.5962983847,
2OXOADPTm,,
34DHOXPEGOX,1.2706402757,0.0059545691
34DHOXPEGt,,
34DHPHAMT,0.0006504407,
34DHPHEt,,
34DHPLACOX,0.0336874977,
34DHPLACOX_NADP_,0.0467932724,0.040258199700000004
34DHXMANDACOX,0.028769100099999997,
34DHXMANDACOX_NADP_,0.0455915218,0.0390349231
34HPLFM,,
34HPPOR,4.80535e-05,
35CGMPtn,,
3AIBTm,0.7129446587,0.0050867772
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0007841063,
3HAO,0.0046589915,
3HBCDm,0.0041788048,0.0035514041
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,2.99e-08,
3HPCOAHYD,0.0191932853,
3HPPD,,
3HXKYNDCL,6.020499999999999e-06,
3HXKYNOXDA,0.0093411212,
3M4HDXPAC,0.0336874977,0.041841345099999996
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0336874977,
3MOX4HOXPGALDOX_NADP_,0.0493235816,0.041878866
3MOXTYROX,0.0093411212,
3NTD7l,0.0231857585,
3SALAASPm,,
3SALACBOXL,0.0018624979000000002,
3SALAOX,,
3SALATAi,14.922176269000001,
3SALATAim,8.2827321734,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0093411212,
41R2A1H12BOOX,0.0093411212,
42A12BOOX,0.0077556696,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0018154156,
4HOXPACDOX_NADP_,0.0493235816,0.0427866291
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.1409088101,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.3600000000000004e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.5e-08,
5HOXINDACTOXm,0.040703723500000004,
5HOXINOXDA,0.0632604601,
5HTRPDOX,1.33534e-05,
5HTRPVESSEC,,
5HXKYNDCL,4.389e-07,
5HXKYNOXDA,0.0093411212,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0031699512,
A_MANASEly,0.21941572620000002,
A4GALTc,9.42058e-05,
A4GALTg,0.000283661,
A4GNT1g,6.392000000000001e-07,
A4GNT2g,,
AACTOOR,2.7487e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0028133843,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0050867772,0.7129446587
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.10181981970000001,0.007248190600000001
ACACT1rm,0.002816592,
ACACT1x,0.00019215630000000002,
ACACt2m,,
ACACT4p,0.0061878516000000005,
ACACT5p,0.0061878516000000005,
ACACT6p,0.0061878516000000005,
ACACT7p,0.0061878516000000005,
ACACT8p,0.0061878516000000005,
ACACT9p,0.0061878516000000005,
ACACtx,,
ACALDtm,,
ACALDtr,,
