REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,8.9886298351,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,6.6960065924,34.8767780869
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,3.7868180771,
2OXOADPTm,,
34DHOXPEGOX,1.2884284299,0.006037929300000001
34DHOXPEGt,,
34DHPHAMT,0.0024081698,
34DHPHEt,,
34DHPLACOX,0.0431743054,
34DHPLACOX_NADP_,0.054761434500000004,0.047113541200000005
34DHXMANDACOX,0.006766585699999999,
34DHXMANDACOX_NADP_,0.0540829367,0.046305172400000004
34HPLFM,,
34HPPOR,3.4409999999999996e-07,
35CGMPtn,,
3AIBTm,0.0052043363,3.71323e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0028598325,
3HAO,0.0049348031,
3HBCDm,0.004028772700000001,0.0034238977
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.9317e-06,
3HPCOAHYD,0.0163464806,
3HPPD,,
3HXKYNDCL,0.0003894937,
3HXKYNOXDA,0.0066298421,
3M4HDXPAC,0.0431743054,0.053624375
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0431743054,
3MOX4HOXPGALDOX_NADP_,0.0632136999,0.0536724622
3MOXTYROX,0.0066298421,
3NTD7l,0.0321043507,
3SALAASPm,,
3SALACBOXL,0.00022676790000000001,
3SALAOX,,
3SALATAi,17.86299814,
3SALATAim,3.2971638622,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0066298421,
41R2A1H12BOOX,0.0066298421,
42A12BOOX,0.0061779027000000005,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0002995199,
4HOXPACDOX_NADP_,0.0632136999,0.054835862400000004
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.019019759299999998,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7559e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,2.8204e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,3.432e-07,
5HOXINDACTOXm,0.017261858600000003,
5HOXINOXDA,0.044898985499999995,
5HTRPDOX,8.4505e-06,
5HTRPVESSEC,,
5HXKYNDCL,2.83917e-05,
5HXKYNOXDA,0.0066298421,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0004722562,
A_MANASEly,0.1487906993,
A4GALTc,6.34911e-05,
A4GALTg,0.00019117680000000002,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.00046720510000000003,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,6.45698e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,3.71323e-05,0.0052043363
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.09602072019999999,0.006835373299999999
ACACT1rm,0.0016499484,
ACACT1x,0.00041578169999999996,
ACACt2m,,
ACACT4p,0.0020972774,
ACACT5p,0.0020972774,
ACACT6p,0.0020972774,
ACACT7p,0.0020972774,
ACACT8p,0.0020972774,
ACACT9p,0.0020972774,
ACACtx,,
ACALDtm,,
ACALDtr,,
