REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.6002568749000001,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.620315863,24.0653483272
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.4429015364,
2OXOADPTm,,
34DHOXPEGOX,2.0263427235,0.009495998299999999
34DHOXPEGt,,
34DHPHAMT,0.0013344495,
34DHPHEt,,
34DHPLACOX,0.024153459,
34DHPLACOX_NADP_,0.0275820462,0.0237299823
34DHXMANDACOX,0.0095710547,
34DHXMANDACOX_NADP_,0.0233011269,0.01995015
34HPLFM,,
34HPPOR,3.5312e-06,
35CGMPtn,,
3AIBTm,0.0369053414,0.00026331529999999996
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0002380393,
3HAO,0.0031262062,
3HBCDm,0.0100357142,0.0085289643
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.27e-08,
3HPCOAHYD,0.0056245473,
3HPPD,,
3HXKYNDCL,2.5568000000000002e-06,
3HXKYNOXDA,0.0150313868,
3M4HDXPAC,0.024153459,0.0299996521
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.024153459,
3MOX4HOXPGALDOX_NADP_,0.0353643097,0.030026554
3MOXTYROX,0.0150313868,
3NTD7l,0.08990426619999999,
3SALAASPm,,
3SALACBOXL,0.011434301000000001,
3SALAOX,,
3SALATAi,17.6262478572,
3SALATAim,6.1727817813999994,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0150313868,
41R2A1H12BOOX,0.0150313868,
42A12BOOX,0.012547856699999999,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0027793188,
4HOXPACDOX_NADP_,0.0353643097,0.0306774073
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.028327587400000003,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.851e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.967e-07,
5HOXINDACTOXm,0.1118850099,
5HOXINOXDA,0.10179639369999999,
5HTRPDOX,0.029227531400000003,
5HTRPVESSEC,,
5HXKYNDCL,1.864e-07,
5HXKYNOXDA,0.0150313868,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0044208054,
A_MANASEly,0.2748457706,
A4GALTc,0.0008399857,
A4GALTg,0.0025292633,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.00010039229999999999,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,7.80981e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.00026331529999999996,0.0369053414
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.102604473,0.007304047199999999
ACACT1rm,0.0035304214000000003,
ACACT1x,0.0001285527,
ACACt2m,,
ACACT4p,0.009935131,
ACACT5p,0.009935131,
ACACT6p,0.009935131,
ACACT7p,0.009935131,
ACACT8p,0.009935131,
ACACT9p,0.009935131,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.0037e-06,
