REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,8.858297185,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,12.7826229219,66.5794898597
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.8861983056,
2OXOADPTm,,
34DHOXPEGOX,9.3248351657,0.043698737300000005
34DHOXPEGt,,
34DHPHAMT,0.000449699,
34DHPHEt,,
34DHPLACOX,0.012428956100000001,
34DHPLACOX_NADP_,0.0031061137,0.0026723189000000002
34DHXMANDACOX,0.0121258142,
34DHXMANDACOX_NADP_,0.0027840605,0.0023836798
34HPLFM,,
34HPPOR,2.89625e-05,
35CGMPtn,,
3AIBTm,0.0076544078000000005,5.46133e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0003751203,
3HAO,0.0006671584,
3HBCDm,0.0025035638,0.0021276817
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.48e-08,
3HPCOAHYD,0.0084005125,
3HPPD,,
3HXKYNDCL,7.0088e-06,
3HXKYNOXDA,0.0269541729,
3M4HDXPAC,0.012428956100000001,0.0154373069
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.012428956100000001,
3MOX4HOXPGALDOX_NADP_,0.0181978677,0.0154511501
3MOXTYROX,0.0269541729,
3NTD7l,0.24197492899999998,
3SALAASPm,,
3SALACBOXL,0.0012489197,
3SALAOX,,
3SALATAi,35.7012438366,
3SALATAim,10.8777044625,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0269541729,
41R2A1H12BOOX,0.0269541729,
42A12BOOX,0.0229659683,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0006976486,
4HOXPACDOX_NADP_,0.0181978677,0.0157860681
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0295046996,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7864e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,5.075e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.25e-07,
5HOXINDACTOXm,0.07734937139999999,
5HOXINOXDA,0.1825405482,
5HTRPDOX,0.0022086647,
5HTRPVESSEC,,
5HXKYNDCL,5.109000000000001e-07,
5HXKYNOXDA,0.0269541729,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0052440774,
A_MANASEly,0.310316191,
A4GALTc,0.0001590778,
A4GALTg,0.0004789958,
A4GNT1g,1.37e-08,
A4GNT2g,,
AACTOOR,0.0003282486,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,7.38966e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,5.46133e-05,0.0076544078000000005
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.0880329683,0.0062667537
ACACT1rm,0.0029674882,
ACACT1x,0.0014117638,
ACACt2m,,
ACACT4p,0.002174748,
ACACT5p,0.002174748,
ACACT6p,0.002174748,
ACACT7p,0.002174748,
ACACT8p,0.002174748,
ACACT9p,0.002174748,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,7.8901e-06,
ACCOAgt,,
