GENE,ENVISION
FLVCR1,0.790796
PLK2,0.903826
USP30,0.814173
PTK2B,0.795237
USP29,0.838296
CWC27,0.989681
B3GAT1,0.966980
CYP4F3,0.855113
SQLE,0.858394
CERS3,0.917216
B3GNT3,0.767408
GRK7,0.855110
NDST4,0.911025
PLA2G7,0.749883
PIK3R4,0.780832
CYP39A1,1.001740
MTMR7,0.769878
CBLC,0.927075
PRKAG2,0.881728
MAN2C1,0.857157
CAMK2D,0.980922
EXTL1,0.974244
WNK4,0.742037
CSNK1G3,0.853709
UBR3,0.662500
CHFR,0.769387
UBR1,0.898983
CYP4X1,0.854856
SETD5,0.977788
UBR4,0.761650
ADCY4,0.582874
ETNPPL,1.033860
ATR,0.887734
RNF216,1.022240
USP17L2,0.752854
SLC7A9,0.977170
UGT3A2,0.958436
ALG3,0.993213
LIPE,0.975681
NOX4,0.868111
TRAF7,0.959284
SPEG,0.966397
PLCB4,0.861177
ACSL5,0.910811
SHPRH,0.916431
IARS2,0.789154
SMURF2,0.852901
GK2,0.719288
PIK3R5,0.977943
PLCH1,0.776312
TTN,0.169545
CDC42BPB,0.870288
TRPM7,0.719785
GUCY2D,0.960312
SIRT5,0.944020
PARP4,0.978762
SLC24A3,1.001630
GALNT8,0.888599
SLC26A7,0.953702
SLC26A8,0.819527
ADSSL1,0.754599
PHEX,0.947649
GALNT2,0.900701
PAK7,0.912293
ST8SIA4,0.611513
STK31,0.777772
ELOVL4,0.845280
STK33,0.916340
HECW1,0.665153
HS6ST3,0.773604
EPHA7,0.972732
UGT2A3,0.757592
TNIK,0.852901
PLCE1,0.861088
SLC4A9,0.950313
GAD1,0.517548
NCOA3,0.898666
MTHFD2L,0.955236
NCOA6,0.977788
SLC10A6,0.977222
VARS2,0.923750
SDR42E1,0.919213
NMNAT3,0.780225
DUSP7,0.951478
ART3,0.902927
ART5,0.900988
SH3RF3,0.963250
MYLK4,0.902702
LRTOMT,0.951454
SLC27A6,0.928134
TAOK2,0.783797
SLC17A8,0.828646
GALNT10,0.860577
KL,0.907349
SLC4A10,0.941963
TRIB3,0.914870
ACVR2B,0.749215
SLCO1B1,0.982627
SLC5A9,0.884370
ACAD11,0.626369
GCDH,0.833787
RGL1,0.915567
DPYS,0.795533
SLC22A7,0.937275
NT5C1B,0.950788
TECRL,1.060850
FGGY,0.688183
KMT2B,0.839152
KMT2A,0.895691
PIM2,0.854481
UXS1,0.917977
RCL1,0.777772
SUV39H2,0.752854
PRKCD,0.930064
GANC,0.836559
AAK1,0.854993
HEPH,0.806337
HGD,0.639260
CHST12,0.998659
MLK4,0.743605
RDH12,0.965446
COQ5,0.902129
PTPRK,0.819676
