REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.1649648317,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.3705760022,27.973148599
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.821286592,
2OXOADPTm,,
34DHOXPEGOX,2.4168896750999997,0.0113262085
34DHOXPEGt,,
34DHPHAMT,0.0009505696000000001,
34DHPHEt,,
34DHPLACOX,0.0106763174,
34DHPLACOX_NADP_,0.008853900500000001,0.0076173791
34DHXMANDACOX,0.0071786614,
34DHXMANDACOX_NADP_,0.006106369699999999,0.0052282017
34HPLFM,,
34HPPOR,5.492799999999999e-06,
35CGMPtn,,
3AIBTm,0.0049213975,3.51136e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005720251999999999,
3HAO,0.0020626615,
3HBCDm,0.011697621000000002,0.0099413545
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.67e-08,
3HPCOAHYD,0.0581442016,
3HPPD,,
3HXKYNDCL,7.3937e-06,
3HXKYNOXDA,0.0622985796,
3M4HDXPAC,0.0106763174,0.013260453
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0106763174,
3MOX4HOXPGALDOX_NADP_,0.0156317402,0.0132723442
3MOXTYROX,0.0622985796,
3NTD7l,0.1108533609,
3SALAASPm,,
3SALACBOXL,0.0006852077000000001,
3SALAOX,,
3SALATAi,13.462790587699999,
3SALATAim,8.8117671866,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0622985796,
41R2A1H12BOOX,0.0622985796,
42A12BOOX,0.0515029942,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.00036919940000000004,
4HOXPACDOX_NADP_,0.0156317402,0.0135600345
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0203411592,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7553e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,5.354e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.7e-09,
5HOXINDACTOXm,0.0143786304,
5HOXINOXDA,0.4219019043,
5HTRPDOX,0.0119760168,
5HTRPVESSEC,,
5HXKYNDCL,5.389999999999999e-07,
5HXKYNOXDA,0.0622985796,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0033593993,
A_MANASEly,0.0852788736,
A4GALTc,0.00033526629999999997,
A4GALTg,0.0010095133,
A4GNT1g,8.99e-08,
A4GNT2g,,
AACTOOR,1.17968e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0017153575,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,3.51136e-05,0.0049213975
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.0668055562,0.0047556498
ACACT1rm,0.0023067758,
ACACT1x,0.0008905699,
ACACt2m,,
ACACT4p,0.0041741569,
ACACT5p,0.0041741569,
ACACT6p,0.0041741569,
ACACT7p,0.0041741569,
ACACT8p,0.0041741569,
ACACT9p,0.0041741569,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.8389e-06,
