REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,3.1076993857,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.5099253712,13.073181601300002
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6420311785,
2OXOADPTm,,
34DHOXPEGOX,1.4749901016999998,0.0069122085
34DHOXPEGt,,
34DHPHAMT,0.0019072438000000001,
34DHPHEt,,
34DHPLACOX,0.60911444,
34DHPLACOX_NADP_,0.3193773633,0.2747736377
34DHXMANDACOX,0.3921052929,
34DHXMANDACOX_NADP_,0.3193764485,0.2734463475
34HPLFM,,
34HPPOR,4.962799999999999e-06,
35CGMPtn,,
3AIBTm,0.5557429827,0.003965161599999999
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.000313828,
3HAO,0.00023213029999999998,
3HBCDm,0.038640935099999996,0.032839432200000004
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.82e-08,
3HPCOAHYD,0.0195619008,
3HPPD,,
3HXKYNDCL,1.57739e-05,
3HXKYNOXDA,0.13635352439999998,
3M4HDXPAC,0.60911444,0.7565467672
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.60911444,
3MOX4HOXPGALDOX_NADP_,0.8918354819,0.7572251936
3MOXTYROX,0.13635352439999998,
3NTD7l,2.5907015903,
3SALAASPm,,
3SALACBOXL,0.0028592405,
3SALAOX,,
3SALATAi,18.2264013049,
3SALATAim,27.0404095645,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.13635352439999998,
41R2A1H12BOOX,0.13635352439999998,
42A12BOOX,0.11293849550000001,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0445054187,
4HOXPACDOX_NADP_,0.8918354819,0.7736387490000001
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.049392551900000005,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.1422e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.294e-07,
5HOXINDACTOXm,0.068034328,
5HOXINOXDA,0.9234209189,
5HTRPDOX,0.0001499479,
5HTRPVESSEC,,
5HXKYNDCL,1.1498e-06,
5HXKYNOXDA,0.13635352439999998,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0046907911,
A_MANASEly,0.1401704529,
A4GALTc,2.6833200000000003e-05,
A4GALTg,8.07969e-05,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.0002263359,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,1.0516300000000001e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.003965161599999999,0.5557429827
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.10664841970000001,0.0075919214
ACACT1rm,0.0036749546999999996,
ACACT1x,0.000713966,
ACACt2m,,
ACACT4p,0.0202185003,
ACACT5p,0.0202185003,
ACACT6p,0.0202185003,
ACACT7p,0.0202185003,
ACACT8p,0.0202185003,
ACACT9p,0.0202185003,
ACACtx,,
ACALDtm,,
ACALDtr,,
