REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.3760380751,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,8.3237947358,43.3552652372
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.7830682455,
2OXOADPTm,,
34DHOXPEGOX,1.409627756,0.0066059026000000005
34DHOXPEGt,,
34DHPHAMT,0.0009481322,
34DHPHEt,,
34DHPLACOX,0.1024432367,
34DHPLACOX_NADP_,0.14929160130000002,0.1284417779
34DHXMANDACOX,0.0043843360999999996,
34DHXMANDACOX_NADP_,0.1461374603,0.1251211695
34HPLFM,,
34HPPOR,1.8444999999999999e-06,
35CGMPtn,,
3AIBTm,0.0086366322,6.16214e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0006073118,
3HAO,0.0014495948,
3HBCDm,0.0046406254999999995,0.0039438877
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,8.060000000000001e-08,
3HPCOAHYD,0.0163543311,
3HPPD,,
3HXKYNDCL,1.62541e-05,
3HXKYNOXDA,0.0109660648,
3M4HDXPAC,0.1024432367,0.1272389791
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.1024432367,
3MOX4HOXPGALDOX_NADP_,0.1499923616,0.1273530795
3MOXTYROX,0.0109660648,
3NTD7l,0.16363521150000002,
3SALAASPm,,
3SALACBOXL,0.0027604313,
3SALAOX,,
3SALATAi,12.855074110799999,
3SALATAim,3.7582689925999997,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0109660648,
41R2A1H12BOOX,0.0109660648,
42A12BOOX,0.0090927365,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0015854918,
4HOXPACDOX_NADP_,0.1499923616,0.1301135751
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0341124152,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.1770000000000001e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,8.959000000000001e-07,
5HOXINDACTOXm,0.0855325466,
5HOXINOXDA,0.0742649935,
5HTRPDOX,0.0026503798,
5HTRPVESSEC,,
5HXKYNDCL,1.1848e-06,
5HXKYNOXDA,0.0109660648,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0011037355,
A_MANASEly,0.5005608872,
A4GALTc,0.00047155739999999997,
A4GALTg,0.0014198964999999999,
A4GNT1g,1.67e-08,
A4GNT2g,,
AACTOOR,2.1815599999999998e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0006916574000000001,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,6.16214e-05,0.0086366322
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1304311137,0.0092849267
ACACT1rm,0.0038877706,
ACACT1x,0.0002840672,
ACACt2m,,
ACACT4p,0.011907809699999999,
ACACT5p,0.011907809699999999,
ACACT6p,0.011907809699999999,
ACACT7p,0.011907809699999999,
ACACT8p,0.011907809699999999,
ACACT9p,0.011907809699999999,
ACACtx,,
ACALDtm,,
