REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.9798344675,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.2200484112,11.5633302795
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.1867669131,
2OXOADPTm,,
34DHOXPEGOX,3.6918559591,0.0173010505
34DHOXPEGt,,
34DHPHAMT,0.0007319573,
34DHPHEt,,
34DHPLACOX,0.0018095828,
34DHPLACOX_NADP_,0.0023970323,0.0020622666
34DHXMANDACOX,0.0005776481,
34DHXMANDACOX_NADP_,0.0022111395,0.0018931516
34HPLFM,,
34HPPOR,0.7668058870000001,
35CGMPtn,,
3AIBTm,1.5298296446000001,0.0109151566
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0001395261,
3HAO,0.09054439800000001,
3HBCDm,0.043071418300000004,0.036604727999999996
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.1171199999999999e-05,
3HPCOAHYD,0.025533612200000003,
3HPPD,,
3HXKYNDCL,0.0022524993,
3HXKYNOXDA,0.047266009299999995,
3M4HDXPAC,0.0018095828,0.0022475810000000002
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0018095828,
3MOX4HOXPGALDOX_NADP_,0.0026495024,0.0022495965
3MOXTYROX,0.047266009299999995,
3NTD7l,0.0534849242,
3SALAASPm,,
3SALACBOXL,0.0002559126,
3SALAOX,,
3SALATAi,204.6504573337,
3SALATAim,7.204118319400001,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.047266009299999995,
41R2A1H12BOOX,0.047266009299999995,
42A12BOOX,0.0391417821,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0796107467,
4HOXPACDOX_NADP_,0.0026495024,0.0022983585999999997
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,1.0886767933,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,5.6554499999999995e-05,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0001631078,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,0.00031778,
5HOXINDACTOXm,0.3601946976,
5HOXINOXDA,0.3200974959,
5HTRPDOX,9.476799999999999e-06,
5HTRPVESSEC,,
5HXKYNDCL,0.0001641936,
5HXKYNOXDA,0.047266009299999995,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0015759887,
A_MANASEly,0.0719502719,
A4GALTc,3.69922e-05,
A4GALTg,0.00011138629999999999,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,8.94747e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0001228374,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0109151566,1.5298296446000001
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.7021629551999999,0.0499844816
ACACT1rm,0.0189537761,
ACACT1x,0.000444809,
ACACt2m,,
ACACT4p,0.0290895452,
ACACT5p,0.0290895452,
ACACT6p,0.0290895452,
ACACT7p,0.0290895452,
ACACT8p,0.0290895452,
ACACT9p,0.0290895452,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
