REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.4090779389,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.2470644866,11.704046041
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.0128932378,
2OXOADPTm,,
34DHOXPEGOX,1.5705192988999999,0.0073598846
34DHOXPEGt,,
34DHPHAMT,0.0016604384,
34DHPHEt,,
34DHPLACOX,0.0019596116,
34DHPLACOX_NADP_,0.0027287721999999996,0.0023476763
34DHXMANDACOX,0.0019586429,
34DHXMANDACOX_NADP_,0.0027184675,0.0023275198
34HPLFM,,
34HPPOR,0.0001206448,
35CGMPtn,,
3AIBTm,6.986432483500001,0.0498473834
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.000739504,
3HAO,0.0019423446,
3HBCDm,0.0018511311999999999,0.0015732046
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.13e-08,
3HPCOAHYD,0.010207668,
3HPPD,,
3HXKYNDCL,1.43788e-05,
3HXKYNOXDA,0.023990560299999998,
3M4HDXPAC,0.0019596116,0.0024339233
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0019596116,
3MOX4HOXPGALDOX_NADP_,0.0028691671,0.0024361059
3MOXTYROX,0.023990560299999998,
3NTD7l,0.0241755203,
3SALAASPm,,
3SALACBOXL,0.0063380279,
3SALAOX,,
3SALATAi,34.9176792825,
3SALATAim,5.709828991799999,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.023990560299999998,
41R2A1H12BOOX,0.023990560299999998,
42A12BOOX,0.019860133000000002,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0029666535,
4HOXPACDOX_NADP_,0.0028691671,0.0024889107000000002
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.039826220600000004,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7754e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.0412e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,8.39e-08,
5HOXINDACTOXm,0.152380839,
5HOXINOXDA,0.1624702062,
5HTRPDOX,3.316e-07,
5HTRPVESSEC,,
5HXKYNDCL,1.0481e-06,
5HXKYNOXDA,0.023990560299999998,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0141058125,
A_MANASEly,0.040190892,
A4GALTc,7.47676e-05,
A4GALTg,0.0002251311,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,2.3776700000000002e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,7.29671e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0498473834,6.986432483500001
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1687386604,0.0120119046
ACACT1rm,0.0056599754,
ACACT1x,0.0066893101,
ACACt2m,,
ACACT4p,0.0088616633,
ACACT5p,0.0088616633,
ACACT6p,0.0088616633,
ACACT7p,0.0088616633,
ACACT8p,0.0088616633,
ACACT9p,0.0088616633,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,8.9493e-06,
