REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,5.8706254309000006,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,6.703593138,34.9162933209
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.5471340654,
2OXOADPTm,,
34DHOXPEGOX,0.7617613758,0.0035698228999999997
34DHOXPEGt,,
34DHPHAMT,0.0013707792000000002,
34DHPHEt,,
34DHPLACOX,0.035386865499999996,
34DHPLACOX_NADP_,0.028642964,0.024642734
34DHXMANDACOX,0.0350819494,
34DHXMANDACOX_NADP_,0.0270551722,0.0231643192
34HPLFM,,
34HPPOR,3.633e-06,
35CGMPtn,,
3AIBTm,0.44771113869999996,0.0031943669
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0004818165,
3HAO,0.0471771807,
3HBCDm,0.0038238605,0.0032497508000000003
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,0.0002770811,
3HPCOAHYD,0.0113538773,
3HPPD,,
3HXKYNDCL,0.0558691704,
3HXKYNOXDA,0.079869421,
3M4HDXPAC,0.035386865499999996,0.0439520342
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.035386865499999996,
3MOX4HOXPGALDOX_NADP_,0.0518117125,0.0439914477
3MOXTYROX,0.079869421,
3NTD7l,0.0727202594,
3SALAASPm,,
3SALACBOXL,0.00012480639999999998,
3SALAOX,,
3SALATAi,40.0061757392,
3SALATAim,12.118360026700001,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.079869421,
41R2A1H12BOOX,0.079869421,
42A12BOOX,0.0664686611,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0022226179,
4HOXPACDOX_NADP_,0.0518117125,0.044945003
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.068054691,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.8750999999999998e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0040455942,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,4.001e-07,
5HOXINDACTOXm,0.1637270518,
5HOXINOXDA,0.5408961336,
5HTRPDOX,0.0001667661,
5HTRPVESSEC,,
5HXKYNDCL,0.0040725256,
5HXKYNOXDA,0.079869421,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0034656643,
A_MANASEly,0.4480059671,
A4GALTc,5.1067e-05,
A4GALTg,0.0001537668,
A4GNT1g,2.8076e-06,
A4GNT2g,,
AACTOOR,0.0005360816000000001,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0050543369,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0031943669,0.44771113869999996
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.14131641220000002,0.0100598124
ACACT1rm,0.0034086248999999997,
ACACT1x,0.0009695911,
ACACt2m,,
ACACT4p,0.0067966917,
ACACT5p,0.0067966917,
ACACT6p,0.0067966917,
ACACT7p,0.0067966917,
ACACT8p,0.0067966917,
ACACT9p,0.0067966917,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.87869e-05,
