REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,9.2650982192,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.3711362464,27.9760666833
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6458948529,
2OXOADPTm,,
34DHOXPEGOX,2.5713079469999998,0.0120498549
34DHOXPEGt,,
34DHPHAMT,0.0021916113,
34DHPHEt,,
34DHPLACOX,0.0088231983,
34DHPLACOX_NADP_,0.0072645615,0.006250004599999999
34DHXMANDACOX,0.0043432643,
34DHXMANDACOX_NADP_,0.007257102,0.0062134451
34HPLFM,,
34HPPOR,2.6831e-06,
35CGMPtn,,
3AIBTm,0.3708173309,0.0026457384999999996
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005345290000000001,
3HAO,0.0028292198,
3HBCDm,0.0151959297,0.0129144313
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.2957e-06,
3HPCOAHYD,0.0176807194,
3HPPD,,
3HXKYNDCL,0.0006645278999999999,
3HXKYNOXDA,0.0825579234,
3M4HDXPAC,0.0088231983,0.010958798
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0088231983,
3MOX4HOXPGALDOX_NADP_,0.012918493999999999,0.0109686252
3MOXTYROX,0.0825579234,
3NTD7l,0.042127098200000004,
3SALAASPm,,
3SALACBOXL,0.0016087126000000002,
3SALAOX,,
3SALATAi,11.6245918956,
3SALATAim,10.1338974416,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0825579234,
41R2A1H12BOOX,0.0825579234,
42A12BOOX,0.0689544305,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0009457354,
4HOXPACDOX_NADP_,0.012918493999999999,0.0112063803
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.020941217800000002,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.81197e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,9.89e-08,
5HOXINDACTOXm,0.0098365801,
5HOXINOXDA,0.5591033592,
5HTRPDOX,1.99016e-05,
5HTRPVESSEC,,
5HXKYNDCL,4.8440100000000004e-05,
5HXKYNOXDA,0.0825579234,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0039496787,
A_MANASEly,0.28896228170000005,
A4GALTc,0.00012949440000000002,
A4GALTg,0.0003899179,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.0008433585000000001,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0184567915,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0026457384999999996,0.3708173309
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.07771682349999999,0.005532384
ACACT1rm,0.0025613045,
ACACT1x,0.00036958819999999997,
ACACt2m,,
ACACT4p,0.0157763478,
ACACT5p,0.0157763478,
ACACT6p,0.0157763478,
ACACT7p,0.0157763478,
ACACT8p,0.0157763478,
ACACT9p,0.0157763478,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
