REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,8.0794409985,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,6.078869340800001,31.6623608554
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.9247774508,
2OXOADPTm,,
34DHOXPEGOX,1.7965014847,0.0084188991
34DHOXPEGt,,
34DHPHAMT,0.0008586655000000001,
34DHPHEt,,
34DHPLACOX,0.0078962957,
34DHPLACOX_NADP_,0.0068787714,0.0059180933
34DHXMANDACOX,0.007893751899999999,
34DHXMANDACOX_NADP_,0.0067885047,0.0058122376
34HPLFM,,
34HPPOR,4.7041e-06,
35CGMPtn,,
3AIBTm,3.9977576902,0.0285235363
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0009746594,
3HAO,0.0027123406,
3HBCDm,0.0024764798,0.0021046641
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,2.66e-08,
3HPCOAHYD,0.0124862821,
3HPPD,,
3HXKYNDCL,5.3535000000000005e-06,
3HXKYNOXDA,0.0189339497,
3M4HDXPAC,0.0078962957,0.0098075445
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0078962957,
3MOX4HOXPGALDOX_NADP_,0.0115613688,0.009816339399999999
3MOXTYROX,0.0189339497,
3NTD7l,0.0416929576,
3SALAASPm,,
3SALACBOXL,0.014591949199999999,
3SALAOX,,
3SALATAi,15.344138248399998,
3SALATAim,5.2592347556,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0189339497,
41R2A1H12BOOX,0.0189339497,
42A12BOOX,0.0162766954,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0031258015000000003,
4HOXPACDOX_NADP_,0.0115613688,0.0100291176
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.026738740299999997,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,3.877e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.434e-07,
5HOXINDACTOXm,0.0698549518,
5HOXINOXDA,0.1282255471,
5HTRPDOX,5.33263e-05,
5HTRPVESSEC,,
5HXKYNDCL,3.9020000000000004e-07,
5HXKYNOXDA,0.0189339497,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.005393829,
A_MANASEly,0.106593044,
A4GALTc,3.22194e-05,
A4GALTg,9.70151e-05,
A4GNT1g,5.49e-08,
A4GNT2g,,
AACTOOR,0.0007496730000000001,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,7.05396e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0285235363,3.9977576902
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.2034499271,0.014482876200000001
ACACT1rm,0.006049648299999999,
ACACT1x,0.00045607309999999996,
ACACt2m,,
ACACT4p,0.0068333591,
ACACT5p,0.0068333591,
ACACT6p,0.0068333591,
ACACT7p,0.0068333591,
ACACT8p,0.0068333591,
ACACT9p,0.0068333591,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
