REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,56.0364701357,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,7.2357944218,37.6883136015
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6320131443,
2OXOADPTm,,
34DHOXPEGOX,1.2916943263,0.0060532342
34DHOXPEGt,,
34DHPHAMT,0.0013469799,
34DHPHEt,,
34DHPLACOX,0.0380411674,
34DHPLACOX_NADP_,0.0211494509,0.0181957528
34DHXMANDACOX,0.0330445889,
34DHXMANDACOX_NADP_,0.0183430054,0.0157050649
34HPLFM,,
34HPPOR,3.9591e-06,
35CGMPtn,,
3AIBTm,0.0510438761,0.0003641921
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0007279124000000001,
3HAO,0.0024387632999999997,
3HBCDm,0.0009546592,0.0008113278999999999
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.013e-07,
3HPCOAHYD,0.005187772199999999,
3HPPD,,
3HXKYNDCL,0.0001413999,
3HXKYNOXDA,0.0426514721,
3M4HDXPAC,0.0380411674,0.0472487932
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0380411674,
3MOX4HOXPGALDOX_NADP_,0.0556980111,0.0472911631
3MOXTYROX,0.0426514721,
3NTD7l,0.22815347989999998,
3SALAASPm,,
3SALACBOXL,0.000363264,
3SALAOX,,
3SALATAi,16.7600321316,
3SALATAim,5.6579310567,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0426514721,
41R2A1H12BOOX,0.0426514721,
42A12BOOX,0.0396049955,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0028922887,
4HOXPACDOX_NADP_,0.0556980111,0.0483162427
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.019382916200000003,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.0239e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,3.3308e-06,
5HOXINDACTOXm,0.1640373201,
5HOXINOXDA,0.2888466709,
5HTRPDOX,0.0142642049,
5HTRPVESSEC,,
5HXKYNDCL,1.03072e-05,
5HXKYNOXDA,0.0426514721,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0017639497,
A_MANASEly,0.3139905474,
A4GALTc,0.0004794578,
A4GALTg,0.0014436853,
A4GNT1g,2.56e-08,
A4GNT2g,,
AACTOOR,0.0052220188,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0021399889,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0003641921,0.0510438761
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1213037797,0.008635184300000001
ACACT1rm,0.002828925,
ACACT1x,0.0005540808,
ACACt2m,,
ACACT4p,0.005572639599999999,
ACACT5p,0.005572639599999999,
ACACT6p,0.005572639599999999,
ACACT7p,0.005572639599999999,
ACACT8p,0.005572639599999999,
ACACT9p,0.005572639599999999,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,1.84823e-05,
