REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.171960611,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.9460264264,30.9704360819
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.4070535548,
2OXOADPTm,,
34DHOXPEGOX,1.0262891023,0.0048094725
34DHOXPEGt,,
34DHPHAMT,0.0003241853,
34DHPHEt,,
34DHPLACOX,0.0403864563,
34DHPLACOX_NADP_,0.056751910499999995,0.0488260305
34DHXMANDACOX,0.0040043037,
34DHXMANDACOX_NADP_,0.056392997599999994,0.0482830193
34HPLFM,,
34HPPOR,5.523e-07,
35CGMPtn,,
3AIBTm,0.0060993622,4.35182e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005954273,
3HAO,0.0002675763,
3HBCDm,0.021384576699999998,0.0181739224
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3e-09,
3HPCOAHYD,0.0086345082,
3HPPD,,
3HXKYNDCL,6.098e-07,
3HXKYNOXDA,0.0653989869,
3M4HDXPAC,0.0403864563,0.0501617445
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0403864563,
3MOX4HOXPGALDOX_NADP_,0.059131868,0.0502067266
3MOXTYROX,0.0653989869,
3NTD7l,0.0179421551,
3SALAASPm,,
3SALACBOXL,0.0037818082000000003,
3SALAOX,,
3SALATAi,8.2266317122,
3SALATAim,3.5769178857,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0653989869,
41R2A1H12BOOX,0.0653989869,
42A12BOOX,0.054066044400000006,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0008707292999999999,
4HOXPACDOX_NADP_,0.059131868,0.051295003799999996
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0180774464,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.42e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.4299999999999999e-08,
5HOXINDACTOXm,0.0060128137,
5HOXINOXDA,0.44289865520000005,
5HTRPDOX,0.0015476801,
5HTRPVESSEC,,
5HXKYNDCL,4.45e-08,
5HXKYNOXDA,0.0653989869,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0023168885,
A_MANASEly,0.06662931009999999,
A4GALTc,0.00019359639999999998,
A4GALTg,0.0005829341,
A4GNT1g,1.89e-08,
A4GNT2g,,
AACTOOR,6.807200000000001e-06,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0096466192,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,4.35182e-05,0.0060993622
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.036035982,0.0025652733
ACACT1rm,0.0011101358,
ACACT1x,0.0001120906,
ACACt2m,,
ACACT4p,0.0058381363,
ACACT5p,0.0058381363,
ACACT6p,0.0058381363,
ACACT7p,0.0058381363,
ACACT8p,0.0058381363,
ACACT9p,0.0058381363,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.3513e-06,
