REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.4200766127000002,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,1.6067699135,8.369011729
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.1365641758,
2OXOADPTm,,
34DHOXPEGOX,29.7958020885,0.1396313078
34DHOXPEGt,,
34DHPHAMT,0.0012240762,
34DHPHEt,,
34DHPLACOX,0.0028183082,
34DHPLACOX_NADP_,0.0040422939000000005,0.0034777537
34DHXMANDACOX,0.0015863735,
34DHXMANDACOX_NADP_,0.0034606981,0.0029630089000000004
34HPLFM,,
34HPPOR,0.8058446436,
35CGMPtn,,
3AIBTm,1.4270555302,0.0101818753
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0002405452,
3HAO,0.36072978450000004,
3HBCDm,0.0305169498,0.0259351721
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.97842e-05,
3HPCOAHYD,0.011257130700000001,
3HPPD,,
3HXKYNDCL,0.0080218674,
3HXKYNOXDA,0.06691582410000001,
3M4HDXPAC,0.0028183082,0.003500462
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0028183082,
3MOX4HOXPGALDOX_NADP_,0.0041264286,0.003503601
3MOXTYROX,0.06691582410000001,
3NTD7l,0.0501424678,
3SALAASPm,,
3SALACBOXL,0.0005601756,
3SALAOX,,
3SALATAi,161.7274615965,
3SALATAim,7.3536211014,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.06691582410000001,
41R2A1H12BOOX,0.06691582410000001,
42A12BOOX,0.05541668190000001,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0174658886,
4HOXPACDOX_NADP_,0.0041264286,0.0035795448
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.5878200461,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,0.0001530839,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0005808789,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,0.0001135083,
5HOXINDACTOXm,0.37682701329999996,
5HOXINOXDA,0.4531710644,
5HTRPDOX,2.6368200000000003e-05,
5HTRPVESSEC,,
5HXKYNDCL,0.0005847458000000001,
5HXKYNOXDA,0.06691582410000001,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0018505835999999998,
A_MANASEly,0.11831247619999999,
A4GALTc,1.8966199999999998e-05,
A4GALTg,5.71087e-05,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.0001238054,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,1.2206e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0101818753,1.4270555302
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.541237571,0.0385287762
ACACT1rm,0.010854521399999999,
ACACT1x,0.0007319024,
ACACt2m,,
ACACT4p,0.0731755946,
ACACT5p,0.0731755946,
ACACT6p,0.0731755946,
ACACT7p,0.0731755946,
ACACT8p,0.0731755946,
ACACT9p,0.0731755946,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
