REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.1895251025,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.8801325355000005,25.4186278234
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.2487226695,
2OXOADPTm,,
34DHOXPEGOX,1.8548776101,0.008692465699999999
34DHOXPEGt,,
34DHPHAMT,0.0020564779,
34DHPHEt,,
34DHPLACOX,0.0025513173999999997,
34DHPLACOX_NADP_,0.003679376,0.0031655203000000003
34DHXMANDACOX,0.002548214,
34DHXMANDACOX_NADP_,0.0036667890999999998,0.0031394615000000002
34HPLFM,,
34HPPOR,2.3069e-06,
35CGMPtn,,
3AIBTm,1.9353279371,0.0138083398
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0009880846000000002,
3HAO,0.0010269805,
3HBCDm,0.00012088959999999999,0.00010273940000000001
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,4.53e-08,
3HPCOAHYD,0.009653794,
3HPPD,,
3HXKYNDCL,9.143099999999999e-06,
3HXKYNOXDA,0.0403279002,
3M4HDXPAC,0.0025513173999999997,0.0031688478
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0025513173999999997,
3MOX4HOXPGALDOX_NADP_,0.0037355138,0.0031716894
3MOXTYROX,0.0403279002,
3NTD7l,0.0323474956,
3SALAASPm,,
3SALACBOXL,0.0042643303999999995,
3SALAOX,,
3SALATAi,10.882944795,
3SALATAim,5.4789864267,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0403279002,
41R2A1H12BOOX,0.0403279002,
42A12BOOX,0.0334236802,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0132954977,
4HOXPACDOX_NADP_,0.0037355138,0.0032404387
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0172963879,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,6.621e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.4099999999999999e-08,
5HOXINDACTOXm,0.151823407,
5HOXINOXDA,0.2731108482,
5HTRPDOX,1.7947e-06,
5HTRPVESSEC,,
5HXKYNDCL,6.665000000000001e-07,
5HXKYNOXDA,0.0403279002,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.005719419,
A_MANASEly,0.0770455639,
A4GALTc,5.52756e-05,
A4GALTg,0.00016643919999999998,
A4GNT1g,4.58e-08,
A4GNT2g,,
AACTOOR,5.36207e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,2.2761999999999997e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0138083398,1.9353279371
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.2967815131,0.0211268196
ACACT1rm,0.010295245699999999,
ACACT1x,0.0002620988,
ACACt2m,,
ACACT4p,0.0065976443,
ACACT5p,0.0065976443,
ACACT6p,0.0065976443,
ACACT7p,0.0065976443,
ACACT8p,0.0065976443,
ACACT9p,0.0065976443,
ACACtx,,
ACALDtm,,
ACALDtr,,
