REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,940.0647340743,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.4039047041999995,28.1467442677
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.3082245745,
2OXOADPTm,,
34DHOXPEGOX,3.6449561199000002,0.017081265
34DHOXPEGt,,
34DHPHAMT,0.0006864102,
34DHPHEt,,
34DHPLACOX,0.0633101871,
34DHPLACOX_NADP_,0.022438253199999997,0.0193045631
34DHXMANDACOX,0.0504398525,
34DHXMANDACOX_NADP_,0.022060235299999998,0.0188877132
34HPLFM,,
34HPPOR,2.65003e-05,
35CGMPtn,,
3AIBTm,0.13915676359999998,0.0009928673
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0025295991,
3HAO,0.0071957235999999996,
3HBCDm,0.0071663748999999995,0.0060904241
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,8.84e-08,
3HPCOAHYD,0.0241683629,
3HPPD,,
3HXKYNDCL,1.7819800000000002e-05,
3HXKYNOXDA,0.2820120922,
3M4HDXPAC,0.0633101871,0.0786340205
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0633101871,
3MOX4HOXPGALDOX_NADP_,0.0926956702,0.0787045349
3MOXTYROX,0.2820120922,
3NTD7l,0.023901641499999998,
3SALAASPm,,
3SALACBOXL,0.0036648105,
3SALAOX,,
3SALATAi,12.181637410699999,
3SALATAim,4.4131350898,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.2820120922,
41R2A1H12BOOX,0.2820120922,
42A12BOOX,0.3061151709,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0063779326,
4HOXPACDOX_NADP_,0.0926956702,0.0804105284
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0391501728,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7557e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.2904e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.4489000000000001e-05,
5HOXINDACTOXm,0.3612587468,
5HOXINOXDA,1.9098579702,
5HTRPDOX,0.0003347449,
5HTRPVESSEC,,
5HXKYNDCL,1.299e-06,
5HXKYNOXDA,0.2820120922,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0049342705,
A_MANASEly,0.0700876386,
A4GALTc,5.64748e-05,
A4GALTg,0.0001700502,
A4GNT1g,1.7667e-06,
A4GNT2g,,
AACTOOR,0.0876497397,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0011328529,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0009928673,0.13915676359999998
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.4194064218,0.0298560504
ACACT1rm,0.0104120016,
ACACT1x,0.0001499536,
ACACt2m,,
ACACT4p,0.0053521073,
ACACT5p,0.0053521073,
ACACT6p,0.0053521073,
ACACT7p,0.0053521073,
ACACT8p,0.0053521073,
ACACT9p,0.0053521073,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,0.0007861462,
