REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,2.6202439934,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,12.264593227999999,63.881283633900004
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.1198123512,
2OXOADPTm,,
34DHOXPEGOX,1.368634869,0.0064137987
34DHOXPEGt,,
34DHPHAMT,0.0018789172,
34DHPHEt,,
34DHPLACOX,0.013916191699999999,
34DHPLACOX_NADP_,0.0150198395,0.012922193
34DHXMANDACOX,0.0127725687,
34DHXMANDACOX_NADP_,0.0145880551,0.012490120700000001
34HPLFM,,
34HPPOR,2.2023e-06,
35CGMPtn,,
3AIBTm,0.0381627189,0.0002722866
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00020720369999999998,
3HAO,0.008712004,
3HBCDm,0.006354163,0.0054001567
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,0.0001022063,
3HPCOAHYD,0.010805761399999999,
3HPPD,,
3HXKYNDCL,0.020608326,
3HXKYNOXDA,0.015922961,
3M4HDXPAC,0.013916191699999999,0.0172845186
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.013916191699999999,
3MOX4HOXPGALDOX_NADP_,0.020375405200000002,0.0173000183
3MOXTYROX,0.015922961,
3NTD7l,0.09418881330000001,
3SALAASPm,,
3SALACBOXL,0.0006504326,
3SALAOX,,
3SALATAi,14.5671705501,
3SALATAim,9.0164073903,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.015922961,
41R2A1H12BOOX,0.015922961,
42A12BOOX,0.013363987800000001,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0012632601,
4HOXPACDOX_NADP_,0.020375405200000002,0.0176750122
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.049412331500000004,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.8056000000000001e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0014922885999999998,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.581e-07,
5HOXINDACTOXm,0.1114296058,
5HOXINOXDA,0.10783436199999999,
5HTRPDOX,0.0002885809,
5HTRPVESSEC,,
5HXKYNDCL,0.0015022227,
5HXKYNOXDA,0.015922961,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0039505302,
A_MANASEly,0.19910930429999998,
A4GALTc,7.42832e-05,
A4GALTg,0.0002236725,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.00023742310000000001,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0009555377,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0002722866,0.0381627189
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1772546639,0.0126181286
ACACT1rm,0.0042916425,
ACACT1x,0.0002651816,
ACACt2m,,
ACACT4p,0.015647591399999997,
ACACT5p,0.015647591399999997,
ACACT6p,0.015647591399999997,
ACACT7p,0.015647591399999997,
ACACT8p,0.015647591399999997,
ACACT9p,0.015647591399999997,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
