REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.4311836736,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,9.5367415001,49.6730121729
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8341463634999999,
2OXOADPTm,,
34DHOXPEGOX,2.4568455781,0.0115134528
34DHOXPEGt,,
34DHPHAMT,0.0011852583000000001,
34DHPHEt,,
34DHPLACOX,0.1025205071,
34DHPLACOX_NADP_,0.1477559107,0.1271205594
34DHXMANDACOX,0.07117789719999999,
34DHXMANDACOX_NADP_,0.0527229312,0.0451407517
34HPLFM,,
34HPPOR,3.1829e-06,
35CGMPtn,,
3AIBTm,0.0065597838,4.68033e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0001570888,
3HAO,0.0019406845000000002,
3HBCDm,0.001093556,0.0009293708000000001
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3e-09,
3HPCOAHYD,0.0155208239,
3HPPD,,
3HXKYNDCL,6.083e-07,
3HXKYNOXDA,0.0029924669,
3M4HDXPAC,0.1025205071,0.1273349524
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.1025205071,
3MOX4HOXPGALDOX_NADP_,0.1501054972,0.1274491388
3MOXTYROX,0.0029924669,
3NTD7l,0.0313179629,
3SALAASPm,,
3SALACBOXL,0.0007053783,
3SALAOX,,
3SALATAi,31.3418514353,
3SALATAim,10.009770953,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0029924669,
41R2A1H12BOOX,0.0029924669,
42A12BOOX,0.0025067904,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0035861876,
4HOXPACDOX_NADP_,0.1501054972,0.1302117166
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.1037321525,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7565e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.4000000000000004e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,3e-09,
5HOXINDACTOXm,0.117622437,
5HOXINOXDA,0.0202657506,
5HTRPDOX,0.0045148432,
5HTRPVESSEC,,
5HXKYNDCL,4.43e-08,
5HXKYNOXDA,0.0029924669,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0042384968,
A_MANASEly,0.0641646709,
A4GALTc,0.0016979767000000002,
A4GALTg,0.0051127419,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,3.31227e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,7.5311e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,4.68033e-05,0.0065597838
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.08735189189999999,0.0062182703
ACACT1rm,0.0030098466,
ACACT1x,0.0006346739,
ACACt2m,,
ACACT4p,0.0092891169,
ACACT5p,0.0092891169,
ACACT6p,0.0092891169,
ACACT7p,0.0092891169,
ACACT8p,0.0092891169,
ACACT9p,0.0092891169,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,3.4795999999999997e-06,
